"Alue","Asiakkaan oikeudellinen muoto","2014 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2014 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2014 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2014 20 000 - Kiinteistövero, euroa","2014 20 000 - Verotusarvo, euroa","2014 20 000 - Lukumäärä","2014 5 000 - 19 999 Kiinteistövero, euroa","2014 5 000 - 19 999 Verotusarvo, euroa","2014 5 000 - 19 999 Lukumäärä","2014 1 000 - 4 999 Kiinteistövero, euroa","2014 1 000 - 4 999 Verotusarvo, euroa","2014 1 000 - 4 999 Lukumäärä","2014 500 - 999 Kiinteistövero, euroa","2014 500 - 999 Verotusarvo, euroa","2014 500 - 999 Lukumäärä","2014 170 - 499 Kiinteistövero, euroa","2014 170 - 499 Verotusarvo, euroa","2014 170 - 499 Lukumäärä","2014 - 169 Kiinteistövero, euroa","2014 - 169 Verotusarvo, euroa","2014 - 169 Lukumäärä","2015 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2015 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2015 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2015 20 000 - Kiinteistövero, euroa","2015 20 000 - Verotusarvo, euroa","2015 20 000 - Lukumäärä","2015 5 000 - 19 999 Kiinteistövero, euroa","2015 5 000 - 19 999 Verotusarvo, euroa","2015 5 000 - 19 999 Lukumäärä","2015 1 000 - 4 999 Kiinteistövero, euroa","2015 1 000 - 4 999 Verotusarvo, euroa","2015 1 000 - 4 999 Lukumäärä","2015 500 - 999 Kiinteistövero, euroa","2015 500 - 999 Verotusarvo, euroa","2015 500 - 999 Lukumäärä","2015 170 - 499 Kiinteistövero, euroa","2015 170 - 499 Verotusarvo, euroa","2015 170 - 499 Lukumäärä","2015 - 169 Kiinteistövero, euroa","2015 - 169 Verotusarvo, euroa","2015 - 169 Lukumäärä","2016 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2016 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2016 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2016 20 000 - Kiinteistövero, euroa","2016 20 000 - Verotusarvo, euroa","2016 20 000 - Lukumäärä","2016 5 000 - 19 999 Kiinteistövero, euroa","2016 5 000 - 19 999 Verotusarvo, euroa","2016 5 000 - 19 999 Lukumäärä","2016 1 000 - 4 999 Kiinteistövero, euroa","2016 1 000 - 4 999 Verotusarvo, euroa","2016 1 000 - 4 999 Lukumäärä","2016 500 - 999 Kiinteistövero, euroa","2016 500 - 999 Verotusarvo, euroa","2016 500 - 999 Lukumäärä","2016 170 - 499 Kiinteistövero, euroa","2016 170 - 499 Verotusarvo, euroa","2016 170 - 499 Lukumäärä","2016 - 169 Kiinteistövero, euroa","2016 - 169 Verotusarvo, euroa","2016 - 169 Lukumäärä","2017 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2017 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2017 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2017 20 000 - Kiinteistövero, euroa","2017 20 000 - Verotusarvo, euroa","2017 20 000 - Lukumäärä","2017 5 000 - 19 999 Kiinteistövero, euroa","2017 5 000 - 19 999 Verotusarvo, euroa","2017 5 000 - 19 999 Lukumäärä","2017 1 000 - 4 999 Kiinteistövero, euroa","2017 1 000 - 4 999 Verotusarvo, euroa","2017 1 000 - 4 999 Lukumäärä","2017 500 - 999 Kiinteistövero, euroa","2017 500 - 999 Verotusarvo, euroa","2017 500 - 999 Lukumäärä","2017 170 - 499 Kiinteistövero, euroa","2017 170 - 499 Verotusarvo, euroa","2017 170 - 499 Lukumäärä","2017 - 169 Kiinteistövero, euroa","2017 - 169 Verotusarvo, euroa","2017 - 169 Lukumäärä","2018 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2018 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2018 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2018 20 000 - Kiinteistövero, euroa","2018 20 000 - Verotusarvo, euroa","2018 20 000 - Lukumäärä","2018 5 000 - 19 999 Kiinteistövero, euroa","2018 5 000 - 19 999 Verotusarvo, euroa","2018 5 000 - 19 999 Lukumäärä","2018 1 000 - 4 999 Kiinteistövero, euroa","2018 1 000 - 4 999 Verotusarvo, euroa","2018 1 000 - 4 999 Lukumäärä","2018 500 - 999 Kiinteistövero, euroa","2018 500 - 999 Verotusarvo, euroa","2018 500 - 999 Lukumäärä","2018 170 - 499 Kiinteistövero, euroa","2018 170 - 499 Verotusarvo, euroa","2018 170 - 499 Lukumäärä","2018 - 169 Kiinteistövero, euroa","2018 - 169 Verotusarvo, euroa","2018 - 169 Lukumäärä","2019 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2019 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2019 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2019 20 000 - Kiinteistövero, euroa","2019 20 000 - Verotusarvo, euroa","2019 20 000 - Lukumäärä","2019 5 000 - 19 999 Kiinteistövero, euroa","2019 5 000 - 19 999 Verotusarvo, euroa","2019 5 000 - 19 999 Lukumäärä","2019 1 000 - 4 999 Kiinteistövero, euroa","2019 1 000 - 4 999 Verotusarvo, euroa","2019 1 000 - 4 999 Lukumäärä","2019 500 - 999 Kiinteistövero, euroa","2019 500 - 999 Verotusarvo, euroa","2019 500 - 999 Lukumäärä","2019 170 - 499 Kiinteistövero, euroa","2019 170 - 499 Verotusarvo, euroa","2019 170 - 499 Lukumäärä","2019 - 169 Kiinteistövero, euroa","2019 - 169 Verotusarvo, euroa","2019 - 169 Lukumäärä","2020 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2020 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2020 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2020 20 000 - Kiinteistövero, euroa","2020 20 000 - Verotusarvo, euroa","2020 20 000 - Lukumäärä","2020 5 000 - 19 999 Kiinteistövero, euroa","2020 5 000 - 19 999 Verotusarvo, euroa","2020 5 000 - 19 999 Lukumäärä","2020 1 000 - 4 999 Kiinteistövero, euroa","2020 1 000 - 4 999 Verotusarvo, euroa","2020 1 000 - 4 999 Lukumäärä","2020 500 - 999 Kiinteistövero, euroa","2020 500 - 999 Verotusarvo, euroa","2020 500 - 999 Lukumäärä","2020 170 - 499 Kiinteistövero, euroa","2020 170 - 499 Verotusarvo, euroa","2020 170 - 499 Lukumäärä","2020 - 169 Kiinteistövero, euroa","2020 - 169 Verotusarvo, euroa","2020 - 169 Lukumäärä","2021 Maksuunpantu kiinteistövero yhteensä Kiinteistövero, euroa","2021 Maksuunpantu kiinteistövero yhteensä Verotusarvo, euroa","2021 Maksuunpantu kiinteistövero yhteensä Lukumäärä","2021 20 000 - Kiinteistövero, euroa","2021 20 000 - Verotusarvo, euroa","2021 20 000 - Lukumäärä","2021 5 000 - 19 999 Kiinteistövero, euroa","2021 5 000 - 19 999 Verotusarvo, euroa","2021 5 000 - 19 999 Lukumäärä","2021 1 000 - 4 999 Kiinteistövero, euroa","2021 1 000 - 4 999 Verotusarvo, euroa","2021 1 000 - 4 999 Lukumäärä","2021 500 - 999 Kiinteistövero, euroa","2021 500 - 999 Verotusarvo, euroa","2021 500 - 999 Lukumäärä","2021 170 - 499 Kiinteistövero, euroa","2021 170 - 499 Verotusarvo, euroa","2021 170 - 499 Lukumäärä","2021 - 169 Kiinteistövero, euroa","2021 - 169 Verotusarvo, euroa","2021 - 169 Lukumäärä"
"090 - Heinävesi","Osakeyhtiöt",131015,-,54,..,..,..,..,..,..,..,..,..,3666,-,6,4816,-,18,1523,-,15,138410,-,55,..,..,..,47389,-,5,..,..,..,4884,-,7,5144,-,19,1514,-,15,144338,-,53,..,..,..,55472,-,5,..,..,..,4825,-,7,4402,-,16,1647,-,16,139188,-,53,..,..,..,53914,-,5,..,..,..,3382,-,5,4826,-,18,1635,-,16,142529,-,54,..,..,..,54544,-,5,12965,-,8,4159,-,6,5296,-,18,..,..,..,142608,-,55,..,..,..,54632,-,5,13054,-,9,3593,-,6,5523,-,17,..,..,..,145074,12591978,59,..,..,..,53584,4690059,5,..,..,..,5059,451561,8,5699,487630,18,1669,143595,17,148613,12923835,62,..,..,..,53931,4719571,5,22559,1927393,13,3653,328983,6,..,..,..,1689,147330,17
"090 - Heinävesi","Keskinäiset kiinteistöosakeyhtiöt",21469,-,10,-,-,-,..,..,..,10921,-,5,..,..,..,..,..,..,-,-,-,21135,-,10,-,-,-,..,..,..,10632,-,5,..,..,..,..,..,..,-,-,-,20763,-,10,-,-,-,..,..,..,10357,-,5,..,..,..,..,..,..,-,-,-,20454,-,10,-,-,-,..,..,..,10105,-,5,..,..,..,..,..,..,-,-,-,21155,-,10,-,-,-,..,..,..,10372,-,5,..,..,..,..,..,..,-,-,-,21148,-,10,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,20685,1794133,10,-,-,-,..,..,..,10005,874678,5,..,..,..,..,..,..,-,-,-,20270,1753566,10,-,-,-,..,..,..,9759,848602,5,..,..,..,..,..,..,-,-,-
"090 - Heinävesi","Muut kiinteistöosakeyhtiöt",23893,-,6,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,23685,-,6,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,23359,-,6,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,23119,-,6,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,24848,-,6,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,24831,-,6,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,-,-,-,14509,2241018,6,-,-,-,..,..,..,-,-,-,..,..,..,..,..,..,-,-,-,14310,2201013,7,-,-,-,..,..,..,-,-,-,..,..,..,..,..,..,..,..,..
"090 - Heinävesi","Julkisyhteisöt ja niiden liikelaitokset",..,..,..,-,-,-,..,..,..,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-
"090 - Heinävesi","Seurakunnat",..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-
"090 - Heinävesi","Muut",44349,-,58,-,-,-,..,..,..,11098,-,6,3716,-,5,7190,-,23,..,..,..,44262,-,60,-,-,-,..,..,..,10951,-,6,4348,-,6,6751,-,23,..,..,..,43961,-,61,-,-,-,..,..,..,10756,-,6,4309,-,6,6813,-,23,..,..,..,45215,-,60,-,-,-,..,..,..,9765,-,5,4528,-,6,6387,-,22,..,..,..,46080,-,58,-,-,-,..,..,..,11257,-,6,3567,-,5,5527,-,19,..,..,..,44863,-,60,-,-,-,..,..,..,9959,-,5,..,..,..,6152,-,22,2047,-,26,45443,5301943,59,-,-,-,..,..,..,9824,1019960,5,3601,358082,5,6088,523779,21,..,..,..,45256,5287006,67,-,-,-,..,..,..,9522,991573,5,3556,353550,5,6160,538017,21,..,..,..
"091 - Helsinki","YHTEENSÄ",208807350,-,36147,141792213,-,1660,42348073,-,3953,16165495,-,7619,4486168,-,6373,3602153,-,10961,413248,-,5581,217725539,-,36609,148809051,-,1777,43749319,-,4042,16433787,-,7731,4632920,-,6597,3704984,-,11202,395478,-,5260,221297175,-,37089,151808984,-,1818,44057919,-,4071,16615890,-,7797,4649384,-,6636,3760847,-,11417,404151,-,5350,258733665,-,37686,186442547,-,2225,45075851,-,4150,18270098,-,8573,5034182,-,7217,3539564,-,10456,371422,-,5065,263093062,-,38115,190245560,-,2261,45527898,-,4187,18260897,-,8561,5075903,-,7277,3598951,-,10666,383852,-,5163,277642319,-,38533,206548750,-,2551,43722100,-,4007,18141523,-,8496,5168026,-,7419,3680895,-,10935,381024,-,5125,281966431,37947811782,39626,210469027,26732918530,2572,44102652,7070429341,4027,18025445,2711933060,8446,5196939,753519917,7465,3770657,597505837,11202,401709,81505097,5914,283082121,38106595664,40165,211252682,26824742316,2607,44318189,7116342987,4048,17995066,2711218291,8413,5239870,760215905,7538,3862535,610164952,11496,413780,83911213,6063
"091 - Helsinki","Henkilöasiakkaat",10834766,-,23150,..,..,..,..,..,..,3062402,-,2000,3534146,-,5157,3456009,-,10535,396075,-,5412,11321349,-,23538,..,..,..,..,..,..,3179322,-,2082,3768831,-,5495,3568330,-,10806,379586,-,5107,11438503,-,23872,..,..,..,355991,-,44,..,..,..,3779044,-,5526,3623525,-,11019,387614,-,5191,13459014,-,24370,..,..,..,..,..,..,4582983,-,2875,4379060,-,6385,3414295,-,10101,356428,-,4924,13434013,-,24656,..,..,..,..,..,..,4492117,-,2822,4400263,-,6418,3472599,-,10309,369161,-,5023,13500911,-,24956,..,..,..,..,..,..,4385088,-,2755,4490276,-,6557,3556001,-,10582,365090,-,4979,13432318,1860386891,25951,..,..,..,..,..,..,4240286,507534578,2676,4511330,640942029,6595,3644545,574540646,10842,386112,78602609,5764,13357032,1858572611,26314,..,..,..,..,..,..,4099561,491678038,2594,4526987,643426631,6636,3728812,586132911,11115,397302,80851269,5900
"091 - Helsinki","Asunto-osakeyhtiöt",72297814,-,10287,24124097,-,776,35881536,-,3350,11462009,-,4927,743679,-,931,78616,-,230,7878,-,73,77440496,-,10366,27851494,-,894,37251658,-,3436,11606178,-,4954,652463,-,813,71050,-,203,7654,-,66,77987520,-,10449,28236154,-,916,37375751,-,3456,11633074,-,4976,662300,-,826,72113,-,206,8128,-,69,90719509,-,10506,40099455,-,1244,38202615,-,3497,11874729,-,4940,467739,-,576,67351,-,188,7621,-,61,92134243,-,10624,40972869,-,1270,38650720,-,3535,11958612,-,4980,476636,-,589,67972,-,190,7434,-,60,100021281,-,10722,50522596,-,1533,37002568,-,3371,11946614,-,4981,472578,-,583,68720,-,191,8204,-,63,101115403,15903601099,10820,51152427,7574544971,1559,37388608,6236037431,3399,12019979,1989622215,5020,477543,85837383,588,68871,15740009,191,7975,1819090,63,100720778,15840762373,10860,50818205,7522927106,1543,37261844,6214762074,3388,12062085,1995138475,5048,498709,89841146,616,71711,16196530,200,8223,1897042,65
"091 - Helsinki","Osakeyhtiöt",26908621,-,779,24806007,-,127,1432879,-,135,..,..,..,92327,-,128,..,..,..,..,..,..,29447205,-,786,27328951,-,128,1429114,-,134,..,..,..,..,..,..,33559,-,99,4902,-,51,30226215,-,822,27936048,-,141,1572168,-,148,590203,-,259,89640,-,124,33384,-,100,4772,-,50,34642718,-,861,32199687,-,167,1648042,-,157,..,..,..,83675,-,116,..,..,..,..,..,..,34931808,-,854,32527467,-,158,1595932,-,150,684426,-,292,88397,-,121,31491,-,90,4095,-,43,34863824,-,858,..,..,..,1575205,-,149,686766,-,293,94059,-,128,..,..,..,4557,-,45,34163147,5075443295,860,..,..,..,1657844,198378141,157,642128,73455033,280,96220,11772945,130,..,..,..,..,..,..,34729719,5105708229,866,..,..,..,1561298,187395958,151,681564,78738198,291,94994,11282819,126,..,..,..,..,..,..
"091 - Helsinki","Keskinäiset kiinteistöosakeyhtiöt",58971839,-,1265,55214760,-,584,3056066,-,273,605762,-,252,80800,-,111,13262,-,36,1188,-,9,60331002,-,1274,56526542,-,584,3092623,-,278,618297,-,259,80073,-,110,12623,-,36,844,-,7,59813815,-,1253,56201696,-,577,2868524,-,256,647599,-,265,82153,-,112,13122,-,36,720,-,7,73928189,-,1291,70178516,-,622,3004064,-,265,660531,-,272,74220,-,98,10113,-,28,745,-,6,75380249,-,1315,71590253,-,630,3034533,-,270,666965,-,277,76588,-,101,11094,-,30,816,-,7,83415214,-,1346,79648299,-,664,3003758,-,266,677111,-,281,74734,-,99,10651,-,30,660,-,6,85868651,9406289165,1357,82087027,8930541081,670,3004396,380577721,264,688860,82711134,285,75370,10490092,99,12268,1834944,33,730,134193,6,87333686,9652460374,1439,83168069,9107173522,709,3362118,445684300,296,713001,86994414,293,77842,10751038,102,11938,1725289,33,718,131810,6
"091 - Helsinki","Muut kiinteistöosakeyhtiöt",7037325,-,319,5912412,-,61,807751,-,77,288151,-,122,18455,-,24,9775,-,27,781,-,8,6971406,-,305,5964739,-,65,705285,-,68,272615,-,115,18470,-,24,9760,-,27,538,-,6,7443695,-,328,6241322,-,67,891916,-,79,280854,-,122,19008,-,25,9783,-,27,812,-,8,8479850,-,311,7411109,-,70,762196,-,72,281394,-,119,17340,-,25,7162,-,19,649,-,6,10586682,-,320,9496402,-,82,800572,-,73,262610,-,112,18866,-,27,7582,-,20,649,-,6,8869142,-,292,7950828,-,68,629619,-,57,..,..,..,19961,-,29,8569,-,22,..,..,..,10017290,1505496165,297,9066397,1375445306,69,669889,93455592,60,252578,33350677,111,19639,2296699,29,8087,869586,22,700,78304,6,10753300,1588596598,312,9704101,1447670713,77,767213,104740026,68,251827,32765791,109,20571,2312063,29,8889,1029887,23,698,78118,6
"091 - Helsinki","Julkisyhteisöt ja niiden liikelaitokset",15915319,-,19,15891982,-,13,..,..,..,..,..,..,-,-,-,..,..,..,-,-,-,15858486,-,19,15822640,-,12,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,16534788,-,19,16499849,-,13,..,..,..,..,..,..,-,-,-,..,..,..,-,-,-,18697252,-,20,18657268,-,14,..,..,..,..,..,..,-,-,-,..,..,..,-,-,-,19049037,-,20,19002666,-,14,..,..,..,..,..,..,-,-,-,..,..,..,-,-,-,16826952,-,19,16782254,-,13,..,..,..,..,..,..,-,-,-,-,-,-,..,..,..,17859451,1933879374,17,17818056,1929428270,12,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,16874792,1832722744,20,16822912,1826434306,13,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-
"091 - Helsinki","Seurakunnat",2330507,-,25,..,..,..,47444,-,5,23838,-,7,-,-,-,..,..,..,..,..,..,2310862,-,25,..,..,..,43005,-,5,24500,-,7,-,-,-,..,..,..,..,..,..,2293532,-,25,2228633,-,11,..,..,..,27787,-,8,-,-,-,..,..,..,..,..,..,2711693,-,25,..,..,..,63141,-,7,15434,-,5,-,-,-,..,..,..,..,..,..,2523575,-,24,..,..,..,62732,-,7,..,..,..,-,-,-,..,..,..,..,..,..,2584063,-,23,2522144,-,11,50839,-,6,..,..,..,-,-,-,..,..,..,..,..,..,2580226,269200387,23,2508192,260400477,11,60270,7238100,6,..,..,..,-,-,-,..,..,..,..,..,..,2621776,268136885,24,2543228,258613342,11,67352,8030795,7,..,..,..,-,-,-,..,..,..,..,..,..
"091 - Helsinki","Muut",14511158,-,303,13537533,-,86,771021,-,68,173968,-,73,16761,-,22,9851,-,31,2024,-,23,14044733,-,296,13003303,-,80,843582,-,74,169620,-,68,17236,-,23,..,..,..,..,..,..,15559106,-,321,..,..,..,929859,-,82,182942,-,74,17239,-,23,..,..,..,..,..,..,16095440,-,302,15185571,-,94,711292,-,67,176292,-,74,12149,-,17,8596,-,28,1540,-,22,15053453,-,302,14149693,-,95,698231,-,66,181156,-,72,15153,-,21,..,..,..,..,..,..,17560933,-,317,16544249,-,101,817704,-,75,174031,-,70,16419,-,23,6735,-,23,1796,-,25,16929945,1993515407,301,15999105,1864504817,92,738500,102469978,68,167011,23413100,68,16837,2180770,24,6521,734710,22,1972,212031,27,16691037,1959635851,330,15737460,1827454553,90,748129,104003974,69,171645,23968868,71,20767,2602207,29,10490,1288724,33,2545,317524,38
"097 - Hirvensalmi","YHTEENSÄ",1146673,-,5713,-,-,-,51220,-,5,81756,-,42,118965,-,182,571785,-,2158,322946,-,3326,1152967,-,5743,-,-,-,..,..,..,..,..,..,120389,-,186,577277,-,2168,323732,-,3342,1150634,-,5768,-,-,-,..,..,..,..,..,..,122358,-,189,579497,-,2177,321547,-,3356,1308900,-,5773,-,-,-,..,..,..,..,..,..,174087,-,266,698366,-,2531,289060,-,2922,1302331,-,5786,-,-,-,..,..,..,..,..,..,170026,-,260,692562,-,2508,293616,-,2963,1322037,-,5842,-,-,-,..,..,..,..,..,..,173153,-,264,702206,-,2524,296339,-,2996,1319860,156886510,5908,-,-,-,..,..,..,..,..,..,171934,22167173,265,695229,79469449,2509,299064,34862208,3072,1321123,156875962,6004,-,-,-,..,..,..,..,..,..,163655,20871531,252,690191,79210218,2493,311143,36213457,3196
"097 - Hirvensalmi","Henkilöasiakkaat",1007414,-,5579,-,-,-,-,-,-,33010,-,19,93205,-,145,560435,-,2121,320763,-,3294,1017138,-,5609,-,-,-,-,-,-,33751,-,20,95464,-,149,566530,-,2132,321393,-,3308,1017363,-,5635,-,-,-,-,-,-,31715,-,19,98664,-,154,567637,-,2138,319347,-,3324,1165218,-,5634,-,-,-,-,-,-,44997,-,27,148564,-,230,684941,-,2488,286715,-,2889,1161566,-,5645,-,-,-,-,-,-,45463,-,27,145959,-,226,679593,-,2468,290552,-,2924,1176939,-,5698,-,-,-,-,-,-,48864,-,31,145667,-,226,689013,-,2483,293395,-,2958,1175115,135839689,5766,-,-,-,-,-,-,51017,6288534,33,146651,17547000,230,681080,77504934,2466,296366,34499221,3037,1180404,136289079,5855,-,-,-,-,-,-,57770,6983764,34,139176,16496522,218,675549,77077910,2449,307910,35730883,3154
"097 - Hirvensalmi","Asunto-osakeyhtiöt",33535,-,38,-,-,-,-,-,-,14141,-,8,17253,-,24,2141,-,6,-,-,-,33246,-,38,-,-,-,-,-,-,14026,-,8,17101,-,24,2119,-,6,-,-,-,32780,-,38,-,-,-,-,-,-,13824,-,8,16370,-,23,2587,-,7,-,-,-,33558,-,38,-,-,-,-,-,-,14096,-,8,17337,-,24,2126,-,6,-,-,-,33054,-,38,-,-,-,-,-,-,13879,-,8,16588,-,23,2588,-,7,-,-,-,33408,-,38,-,-,-,-,-,-,13997,-,8,17310,-,24,2101,-,6,-,-,-,33004,7611859,38,-,-,-,-,-,-,13840,3269535,8,16097,3623014,22,3066,719310,8,-,-,-,32336,7449303,38,-,-,-,-,-,-,13563,3201930,8,14794,3317398,20,3979,929975,10,-,-,-
"097 - Hirvensalmi","Osakeyhtiöt",44200,-,32,-,-,-,..,..,..,6046,-,5,..,..,..,1765,-,7,729,-,12,56279,-,34,-,-,-,..,..,..,5960,-,5,..,..,..,2116,-,8,756,-,13,54612,-,32,-,-,-,..,..,..,5846,-,5,..,..,..,2106,-,8,564,-,11,60035,-,34,-,-,-,..,..,..,6411,-,5,..,..,..,2578,-,9,739,-,12,58916,-,36,-,-,-,..,..,..,7202,-,6,..,..,..,2540,-,9,896,-,14,63395,-,41,-,-,-,..,..,..,7422,-,5,..,..,..,3706,-,12,824,-,14,64566,6846963,41,-,-,-,..,..,..,10116,1046987,7,4502,470893,6,3393,350700,11,..,..,..,65601,6977695,43,-,-,-,..,..,..,12477,1295935,8,..,..,..,3396,351259,11,960,122585,14
"097 - Hirvensalmi","Keskinäiset kiinteistöosakeyhtiöt",..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,1574,-,5,..,..,..,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,1760,-,6,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,1823,-,6,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,2004,-,6,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,2002,-,6,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,2047,-,6,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,2037,255577,6,-,-,-,..,..,..,-,-,-,-,-,-,..,..,..,..,..,..,2012,252237,6,-,-,-
"097 - Hirvensalmi","Muut kiinteistöosakeyhtiöt",25389,-,15,-,-,-,..,..,..,10271,-,5,-,-,-,..,..,..,..,..,..,11169,-,13,-,-,-,-,-,-,..,..,..,-,-,-,2111,-,7,..,..,..,10985,-,13,-,-,-,-,-,-,..,..,..,-,-,-,2065,-,7,..,..,..,11486,-,14,-,-,-,-,-,-,..,..,..,-,-,-,2326,-,7,..,..,..,11295,-,14,-,-,-,-,-,-,..,..,..,-,-,-,2309,-,7,..,..,..,10990,-,13,-,-,-,-,-,-,..,..,..,-,-,-,2080,-,7,..,..,..,10811,2270856,13,-,-,-,-,-,-,..,..,..,-,-,-,2048,235177,7,..,..,..,10418,2201441,12,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,..,..,..
"097 - Hirvensalmi","Julkisyhteisöt ja niiden liikelaitokset",..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,..,..,..,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..
"097 - Hirvensalmi","Seurakunnat",..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-
"097 - Hirvensalmi","Muut",18391,-,36,-,-,-,-,-,-,..,..,..,4299,-,7,3144,-,10,..,..,..,17423,-,35,-,-,-,-,-,-,..,..,..,4247,-,7,..,..,..,1233,-,17,17085,-,36,-,-,-,-,-,-,..,..,..,3708,-,6,..,..,..,1203,-,17,18927,-,39,-,-,-,-,-,-,..,..,..,4282,-,6,..,..,..,1039,-,16,18296,-,40,-,-,-,-,-,-,..,..,..,4231,-,6,..,..,..,..,..,..,18178,-,40,-,-,-,-,-,-,..,..,..,4318,-,6,3258,-,10,..,..,..,17068,2141677,37,-,-,-,-,-,-,..,..,..,..,..,..,..,..,..,1547,226068,19,13509,1829250,43,-,-,-,-,-,-,..,..,..,4120,382609,6,..,..,..,..,..,..
